subj size,subj type,subj param,query start,query size,direct set,query type,container mode,init time,warmup time,total query time,run count,average time,success
100,exponential,6,1,10,false,all,ordered,52350,15624,24522,20,1226,OK
100,exponential,6,1,10,false,all,unordered,49938,14313,20293,20,1014,OK
100,exponential,6,1,10,false,shuffle,any,72305,17549,16728,20,836,OK
100,exponential,6,1,10,false,shuffle,unordered,50094,14673,21143,20,1057,OK
100,exponential,6,1,10,true,all,any,65067,16788,17895,20,894,OK
100,exponential,6,1,10,true,all,exact,53074,15429,19038,20,951,OK
100,exponential,6,1,10,true,all,ordered,55080,15914,21715,20,1085,OK
100,exponential,6,1,10,true,all,unordered,50039,14422,19965,20,998,OK
100,exponential,6,1,10,true,shuffle,any,52471,15441,21042,20,1052,OK
100,exponential,6,1,10,true,shuffle,unordered,50132,14185,20332,20,1016,OK
100,exponential,6,1,1,false,all,any,61966,16673,14802,20,740,OK
100,exponential,6,1,1,false,all,exact,52296,12076,12969,20,648,OK
100,exponential,6,1,1,false,all,ordered,56405,13106,13588,20,679,OK
100,exponential,6,1,1,false,all,unordered,49625,11062,12401,20,620,OK
100,exponential,6,1,1,false,sel,any,58849,14795,16707,20,835,OK
100,exponential,6,1,1,false,sel,ordered,55224,12826,13012,20,650,OK
100,exponential,6,1,1,false,sel,unordered,48575,10780,11831,20,591,OK
100,exponential,6,1,1,false,shuffle,any,50558,11451,14362,20,718,OK
100,exponential,6,1,1,false,shuffle,unordered,49863,11183,12913,20,645,OK
100,exponential,6,1,1,true,all,any,58745,13656,15851,20,792,OK
100,exponential,6,1,1,true,all,exact,53695,11977,12239,20,611,OK
100,exponential,6,1,1,true,all,ordered,52482,12487,12885,20,644,OK
100,exponential,6,1,1,true,all,unordered,49434,10976,11978,20,598,OK
100,exponential,6,1,1,true,sel,any,52007,13071,15372,20,768,OK
100,exponential,6,1,1,true,sel,ordered,52429,12025,12783,20,639,OK
100,exponential,6,1,1,true,sel,unordered,49446,11349,12807,20,640,OK
100,exponential,6,1,1,true,shuffle,any,61754,13620,18290,20,914,OK
100,exponential,6,1,1,true,shuffle,unordered,48609,10972,12431,20,621,OK
100,exponential,6,1,5,false,all,any,55292,15712,11552,20,577,OK
100,exponential,6,1,5,false,all,exact,51599,14382,16427,20,821,OK
100,exponential,6,1,5,false,all,ordered,55226,15884,16864,20,843,OK
100,exponential,6,1,5,false,all,unordered,49934,14294,16697,20,834,OK
100,exponential,6,1,5,false,sel,any,56808,15508,15876,20,793,OK
100,exponential,6,1,5,false,sel,ordered,56016,16204,16530,20,826,OK
100,exponential,6,1,5,false,sel,unordered,49536,14058,16281,20,814,OK
100,exponential,6,1,5,false,shuffle,any,80908,16746,17420,20,871,OK
100,exponential,6,1,5,false,shuffle,unordered,50639,13938,17102,20,855,OK
100,exponential,6,1,5,true,all,any,52560,14254,15084,20,754,OK
100,exponential,6,1,5,true,all,exact,52319,14307,15727,20,786,OK
100,exponential,6,1,5,true,all,ordered,54601,15566,16267,20,813,OK
100,exponential,6,1,5,true,all,unordered,49522,13857,16063,20,803,OK
100,exponential,6,1,5,true,sel,any,52347,15092,15256,20,762,OK
100,exponential,6,1,5,true,sel,ordered,55574,16380,16823,20,841,OK
100,exponential,6,1,5,true,sel,unordered,49428,14094,15903,20,795,OK
100,exponential,6,1,5,true,shuffle,any,56110,25523,14279,20,713,OK
100,exponential,6,1,5,true,shuffle,unordered,49406,13886,16348,20,817,OK
100,exponential,6,2,10,false,all,any,61897,14377,17575,20,878,OK
100,exponential,6,2,10,false,all,exact,52392,14877,18220,20,911,OK
100,exponential,6,2,10,false,all,ordered,55591,16291,21331,20,1066,OK
100,exponential,6,2,10,false,all,unordered,49553,14510,20065,20,1003,OK
100,exponential,6,2,10,false,shuffle,any,67696,16694,18368,20,918,OK
100,exponential,6,2,10,false,shuffle,unordered,50214,14331,20377,20,1018,OK
100,exponential,6,2,10,true,all,any,63020,15089,17399,20,869,OK
100,exponential,6,2,10,true,all,exact,52650,15151,18113,20,905,OK
100,exponential,6,2,10,true,all,ordered,56166,16631,21764,20,1088,OK
100,exponential,6,2,10,true,all,unordered,50389,14410,20080,20,1004,OK
100,exponential,6,2,10,true,shuffle,any,58996,15658,17208,20,860,OK
100,exponential,6,2,10,true,shuffle,unordered,50273,14467,20371,20,1018,OK
100,exponential,6,2,1,false,all,any,51486,12058,14403,20,720,OK
100,exponential,6,2,1,false,all,exact,51081,11569,12679,20,633,OK
100,exponential,6,2,1,false,all,ordered,56506,12672,12628,20,631,OK
100,exponential,6,2,1,false,all,unordered,48747,10997,12197,20,609,OK
100,exponential,6,2,1,false,sel,any,60493,12677,15178,20,758,OK
100,exponential,6,2,1,false,sel,ordered,55405,12588,13216,20,660,OK
100,exponential,6,2,1,false,sel,unordered,49749,11119,12094,20,604,OK
100,exponential,6,2,1,false,shuffle,any,60979,15421,19145,20,957,OK
100,exponential,6,2,1,false,shuffle,unordered,49277,11027,12256,20,612,OK
100,exponential,6,2,1,true,all,any,56813,13098,8582,20,429,OK
100,exponential,6,2,1,true,all,exact,51342,11409,12318,20,615,OK
100,exponential,6,2,1,true,all,ordered,52219,12075,13001,20,650,OK
100,exponential,6,2,1,true,all,unordered,49663,11138,12012,20,600,OK
100,exponential,6,2,1,true,sel,any,56867,13339,12656,20,632,OK
100,exponential,6,2,1,true,sel,ordered,55412,12869,12854,20,642,OK
100,exponential,6,2,1,true,sel,unordered,49713,11018,12711,20,635,OK
100,exponential,6,2,1,true,shuffle,any,69729,16020,22058,20,1102,OK
100,exponential,6,2,1,true,shuffle,unordered,49537,11081,12428,20,621,OK
100,exponential,6,2,5,false,all,any,55078,13548,15137,20,756,OK
100,exponential,6,2,5,false,all,exact,52507,14530,15765,20,788,OK
100,exponential,6,2,5,false,all,ordered,56650,16502,17537,20,876,OK
100,exponential,6,2,5,false,all,unordered,50246,13934,16569,20,828,OK
100,exponential,6,2,5,false,sel,any,51917,13795,14489,20,724,OK
100,exponential,6,2,5,false,sel,ordered,54011,15335,17174,20,858,OK
100,exponential,6,2,5,false,sel,unordered,49565,14054,16722,20,836,OK
100,exponential,6,2,5,false,shuffle,any,63747,19417,16287,20,814,OK
100,exponential,6,2,5,false,shuffle,unordered,49240,13890,16534,20,826,OK
100,exponential,6,2,5,true,all,any,54945,14887,15702,20,785,OK
100,exponential,6,2,5,true,all,exact,51442,14545,15596,20,779,OK
100,exponential,6,2,5,true,all,ordered,55784,16956,17493,20,874,OK
100,exponential,6,2,5,true,all,unordered,49908,13925,15865,20,793,OK
100,exponential,6,2,5,true,sel,any,65264,16444,18921,20,946,OK
100,exponential,6,2,5,true,sel,ordered,53936,16362,17450,20,872,OK
100,exponential,6,2,5,true,sel,unordered,49564,13715,15853,20,792,OK
100,exponential,6,2,5,true,shuffle,any,64065,15012,20603,20,1030,OK
100,exponential,6,2,5,true,shuffle,unordered,49767,13855,15683,20,784,OK
100,exponential,6,3,1,false,all,any,53300,12161,15732,20,786,OK
100,exponential,6,3,1,false,all,exact,50752,11255,12774,20,638,OK
100,exponential,6,3,1,false,all,ordered,53890,12435,13046,20,652,OK
100,exponential,6,3,1,false,all,unordered,48729,11290,12780,20,639,OK
100,exponential,6,3,1,false,sel,any,58326,14195,19563,20,978,OK
100,exponential,6,3,1,false,sel,ordered,51296,11947,12941,20,647,OK
100,exponential,6,3,1,false,sel,unordered,50907,11104,12269,20,613,OK
100,exponential,6,3,1,false,shuffle,any,60077,12367,15260,20,763,OK
100,exponential,6,3,1,false,shuffle,unordered,49696,11199,12884,20,644,OK
100,exponential,6,3,1,true,all,any,62299,15174,13066,20,653,OK
100,exponential,6,3,1,true,all,exact,51015,11088,14947,20,747,OK
100,exponential,6,3,1,true,all,ordered,53423,12009,13201,20,660,OK
100,exponential,6,3,1,true,all,unordered,50134,11053,12292,20,614,OK
100,exponential,6,3,1,true,sel,any,59725,15368,15067,20,753,OK
100,exponential,6,3,1,true,sel,ordered,53466,12264,13084,20,654,OK
100,exponential,6,3,1,true,sel,unordered,49860,10993,12590,20,629,OK
100,exponential,6,3,1,true,shuffle,any,57165,13585,15476,20,773,OK
100,exponential,6,3,1,true,shuffle,unordered,49339,10775,12775,20,638,OK
100,exponential,6,3,5,false,all,any,57841,15413,15501,20,775,OK
100,exponential,6,3,5,false,all,exact,51797,14714,15891,20,794,OK
100,exponential,6,3,5,false,all,ordered,53065,14700,16708,20,835,OK
100,exponential,6,3,5,false,all,unordered,50139,13731,17181,20,859,OK
100,exponential,6,3,5,false,sel,any,51658,13708,14786,20,739,OK
100,exponential,6,3,5,false,sel,ordered,54908,16033,17070,20,853,OK
100,exponential,6,3,5,false,sel,unordered,49189,13883,16315,20,815,OK
100,exponential,6,3,5,false,shuffle,any,64220,16141,15873,20,793,OK
100,exponential,6,3,5,false,shuffle,unordered,49446,14733,16596,20,829,OK
100,exponential,6,3,5,true,all,any,62007,18424,19562,20,978,OK
100,exponential,6,3,5,true,all,exact,52033,14283,16110,20,805,OK
100,exponential,6,3,5,true,all,ordered,57474,15528,16895,20,844,OK
100,exponential,6,3,5,true,all,unordered,49863,14213,16967,20,848,OK
100,exponential,6,3,5,true,sel,any,55025,14351,17003,20,850,OK
100,exponential,6,3,5,true,sel,ordered,52370,15207,16650,20,832,OK
100,exponential,6,3,5,true,sel,unordered,50522,14286,16471,20,823,OK
100,exponential,6,3,5,true,shuffle,any,60447,21833,13448,20,672,OK
100,exponential,6,3,5,true,shuffle,unordered,50984,14002,16429,20,821,OK
100,exponential,6,4,10,false,all,any,54267,22266,18754,20,937,OK
100,exponential,6,4,10,false,all,exact,52464,14915,18514,20,925,OK
100,exponential,6,4,10,false,all,ordered,54769,16096,21476,20,1073,OK
100,exponential,6,4,10,false,all,unordered,50668,14168,20567,20,1028,OK
100,exponential,6,4,10,false,shuffle,any,53165,13887,16344,20,817,OK
100,exponential,6,4,10,false,shuffle,unordered,49478,14382,20547,20,1027,OK
100,exponential,6,4,10,true,all,any,62492,20781,26419,20,1320,OK
100,exponential,6,4,10,true,all,exact,53588,15454,19285,20,964,OK
100,exponential,6,4,10,true,all,ordered,54208,16559,21595,20,1079,OK
100,exponential,6,4,10,true,all,unordered,50343,14435,20325,20,1016,OK
100,exponential,6,4,10,true,shuffle,any,60905,14874,17955,20,897,OK
100,exponential,6,4,10,true,shuffle,unordered,50933,14530,20493,20,1024,OK
100,exponential,6,4,1,false,all,any,59156,13800,13464,20,673,OK
100,exponential,6,4,1,false,all,exact,51078,11502,12324,20,616,OK
100,exponential,6,4,1,false,all,ordered,52625,11977,12704,20,635,OK
100,exponential,6,4,1,false,all,unordered,48982,11043,12105,20,605,OK
100,exponential,6,4,1,false,sel,any,56658,12799,15569,20,778,OK
100,exponential,6,4,1,false,sel,ordered,54797,12855,13883,20,694,OK
100,exponential,6,4,1,false,sel,unordered,49251,11024,12211,20,610,OK
100,exponential,6,4,1,false,shuffle,any,71275,19865,14153,20,707,OK
100,exponential,6,4,1,false,shuffle,unordered,49738,10895,12022,20,601,OK
100,exponential,6,4,1,true,all,any,55514,11882,12760,20,638,OK
100,exponential,6,4,1,true,all,exact,51842,11364,12496,20,624,OK
100,exponential,6,4,1,true,all,ordered,54066,13855,12886,20,644,OK
100,exponential,6,4,1,true,all,unordered,48760,10877,12199,20,609,OK
100,exponential,6,4,1,true,sel,any,50237,11446,12643,20,632,OK
100,exponential,6,4,1,true,sel,ordered,53768,12568,12784,20,639,OK
100,exponential,6,4,1,true,sel,unordered,49485,10956,12231,20,611,OK
100,exponential,6,4,1,true,shuffle,any,60703,13040,13421,20,671,OK
100,exponential,6,4,1,true,shuffle,unordered,48895,10902,11990,20,599,OK
100,exponential,6,4,5,false,all,any,58657,21006,17078,20,853,OK
100,exponential,6,4,5,false,all,exact,51655,14515,14805,20,740,OK
100,exponential,6,4,5,false,all,ordered,52923,14938,16402,20,820,OK
100,exponential,6,4,5,false,all,unordered,49570,13680,16215,20,810,OK
100,exponential,6,4,5,false,sel,any,52721,24301,16480,20,824,OK
100,exponential,6,4,5,false,sel,ordered,53545,14915,16722,20,836,OK
100,exponential,6,4,5,false,sel,unordered,49248,14022,16255,20,812,OK
100,exponential,6,4,5,false,shuffle,any,63164,16839,17365,20,868,OK
100,exponential,6,4,5,false,shuffle,unordered,49216,13979,16179,20,808,OK
100,exponential,6,4,5,true,all,any,63310,16001,15524,20,776,OK
100,exponential,6,4,5,true,all,exact,51502,14312,15393,20,769,OK
100,exponential,6,4,5,true,all,ordered,54007,15261,16550,20,827,OK
100,exponential,6,4,5,true,all,unordered,52778,15572,16252,20,812,OK
100,exponential,6,4,5,true,sel,any,53203,14571,16666,20,833,OK
100,exponential,6,4,5,true,sel,ordered,54945,15813,16806,20,840,OK
100,exponential,6,4,5,true,sel,unordered,49465,13886,16242,20,812,OK
100,exponential,6,4,5,true,shuffle,any,57166,19171,16325,20,816,OK
100,exponential,6,4,5,true,shuffle,unordered,49271,13923,15910,20,795,OK
100,rectangle,0.5,0,10,false,all,any,60653,14906,20476,20,1023,OK
100,rectangle,0.5,0,10,false,all,exact,52458,14762,19939,20,996,OK
100,rectangle,0.5,0,10,false,all,ordered,54737,16060,22396,20,1119,OK
100,rectangle,0.5,0,10,false,all,unordered,49129,14485,21181,20,1059,OK
100,rectangle,0.5,0,10,false,sel,any,65308,16484,16938,20,846,OK
100,rectangle,0.5,0,10,false,sel,ordered,53810,16528,22136,20,1106,OK
100,rectangle,0.5,0,10,false,sel,unordered,49717,14509,21141,20,1057,OK
100,rectangle,0.5,0,10,false,shuffle,any,64881,15353,16063,20,803,OK
100,rectangle,0.5,0,10,false,shuffle,unordered,50016,14612,21350,20,1067,OK
100,rectangle,0.5,0,10,true,all,any,63419,19866,19801,20,990,OK
100,rectangle,0.5,0,10,true,all,exact,52578,15491,19709,20,985,OK
100,rectangle,0.5,0,10,true,all,ordered,53534,16008,21555,20,1077,OK
100,rectangle,0.5,0,10,true,all,unordered,49716,14402,21137,20,1056,OK
100,rectangle,0.5,0,10,true,sel,any,56642,14863,16018,20,800,OK
100,rectangle,0.5,0,10,true,sel,ordered,54962,15646,21430,20,1071,OK
100,rectangle,0.5,0,10,true,sel,unordered,50529,14205,20705,20,1035,OK
100,rectangle,0.5,0,10,true,shuffle,any,52452,13997,19052,20,952,OK
100,rectangle,0.5,0,10,true,shuffle,unordered,49788,14680,20293,20,1014,OK
100,rectangle,0.5,0,1,false,all,any,67134,18656,13376,20,668,OK
100,rectangle,0.5,0,1,false,all,exact,51001,11459,12774,20,638,OK
100,rectangle,0.5,0,1,false,all,ordered,54730,12381,13168,20,658,OK
100,rectangle,0.5,0,1,false,all,unordered,49729,11176,12838,20,641,OK
100,rectangle,0.5,0,1,false,sel,any,66254,13523,19369,20,968,OK
100,rectangle,0.5,0,1,false,sel,ordered,53445,12019,13054,20,652,OK
100,rectangle,0.5,0,1,false,sel,unordered,49354,11154,12536,20,626,OK
100,rectangle,0.5,0,1,false,shuffle,any,52921,12237,15170,20,758,OK
100,rectangle,0.5,0,1,false,shuffle,unordered,50166,11628,12682,20,634,OK
100,rectangle,0.5,0,1,true,all,any,62022,13774,16340,20,817,OK
100,rectangle,0.5,0,1,true,all,exact,51278,11731,12462,20,623,OK
100,rectangle,0.5,0,1,true,all,ordered,53363,12045,13046,20,652,OK
100,rectangle,0.5,0,1,true,all,unordered,48724,10951,12738,20,636,OK
100,rectangle,0.5,0,1,true,sel,any,52687,12645,19581,20,979,OK
100,rectangle,0.5,0,1,true,sel,ordered,52897,11348,14829,20,741,OK
100,rectangle,0.5,0,1,true,sel,unordered,48835,11047,12884,20,644,OK
100,rectangle,0.5,0,1,true,shuffle,any,55383,12238,14970,20,748,OK
100,rectangle,0.5,0,1,true,shuffle,unordered,49493,11014,13373,20,668,OK
100,rectangle,0.5,0,20,false,all,any,53872,14491,18254,20,912,OK
100,rectangle,0.5,0,20,false,all,exact,52390,15256,24250,20,1212,OK
100,rectangle,0.5,0,20,false,all,ordered,55625,16465,28039,20,1401,OK
100,rectangle,0.5,0,20,false,all,unordered,50903,15174,26740,20,1337,OK
100,rectangle,0.5,0,20,false,shuffle,any,55454,15146,21962,20,1098,OK
100,rectangle,0.5,0,20,false,shuffle,unordered,50425,15017,26645,20,1332,OK
100,rectangle,0.5,0,20,true,all,any,62162,21001,23661,20,1183,OK
100,rectangle,0.5,0,20,true,all,exact,53301,15779,24045,20,1202,OK
100,rectangle,0.5,0,20,true,all,ordered,57002,17403,29312,20,1465,OK
100,rectangle,0.5,0,20,true,all,unordered,50781,15012,26785,20,1339,OK
100,rectangle,0.5,0,20,true,shuffle,any,57870,16143,22464,20,1123,OK
100,rectangle,0.5,0,20,true,shuffle,unordered,52086,15262,26647,20,1332,OK
100,rectangle,0.5,0,5,false,all,any,57821,15538,20321,20,1016,OK
100,rectangle,0.5,0,5,false,all,exact,51180,13816,16701,20,835,OK
100,rectangle,0.5,0,5,false,all,ordered,57188,16600,19426,20,971,OK
100,rectangle,0.5,0,5,false,all,unordered,49725,14305,16735,20,836,OK
100,rectangle,0.5,0,5,false,sel,any,65074,16043,16047,20,802,OK
100,rectangle,0.5,0,5,false,sel,ordered,55948,16690,19788,20,989,OK
100,rectangle,0.5,0,5,false,sel,unordered,49408,14106,16732,20,836,OK
100,rectangle,0.5,0,5,false,shuffle,any,54019,14175,16020,20,801,OK
100,rectangle,0.5,0,5,false,shuffle,unordered,50172,13988,16853,20,842,OK
100,rectangle,0.5,0,5,true,all,any,51806,14090,15901,20,795,OK
100,rectangle,0.5,0,5,true,all,exact,51383,14384,15657,20,782,OK
100,rectangle,0.5,0,5,true,all,ordered,56922,16318,19281,20,964,OK
100,rectangle,0.5,0,5,true,all,unordered,49485,13861,16327,20,816,OK
100,rectangle,0.5,0,5,true,sel,any,53517,13996,14549,20,727,OK
100,rectangle,0.5,0,5,true,sel,ordered,55460,16446,19511,20,975,OK
100,rectangle,0.5,0,5,true,sel,unordered,49292,13958,16648,20,832,OK
100,rectangle,0.5,0,5,true,shuffle,any,56069,15099,18317,20,915,OK
100,rectangle,0.5,0,5,true,shuffle,unordered,49670,14178,16241,20,812,OK
100,rectangle,0.5,1,10,false,all,any,57811,13752,16664,20,833,OK
100,rectangle,0.5,1,10,false,all,exact,53460,15814,19020,20,951,OK
100,rectangle,0.5,1,10,false,all,ordered,55376,17355,24026,20,1201,OK
100,rectangle,0.5,1,10,false,all,unordered,50746,14331,21414,20,1070,OK
100,rectangle,0.5,1,10,false,sel,any,52989,13758,14846,20,742,OK
100,rectangle,0.5,1,10,false,sel,ordered,55763,16731,23765,20,1188,OK
100,rectangle,0.5,1,10,false,sel,unordered,49196,14392,20726,20,1036,OK
100,rectangle,0.5,1,10,false,shuffle,any,52922,13921,15354,20,767,OK
100,rectangle,0.5,1,10,false,shuffle,unordered,49886,14751,21035,20,1051,OK
100,rectangle,0.5,1,10,true,all,any,53831,14118,14955,20,747,OK
100,rectangle,0.5,1,10,true,all,exact,52593,14899,19153,20,957,OK
100,rectangle,0.5,1,10,true,all,ordered,54334,14940,22670,20,1133,OK
100,rectangle,0.5,1,10,true,all,unordered,51065,14832,21218,20,1060,OK
100,rectangle,0.5,1,10,true,sel,any,53486,13515,14514,20,725,OK
100,rectangle,0.5,1,10,true,sel,ordered,54824,15638,21664,20,1083,OK
100,rectangle,0.5,1,10,true,sel,unordered,50203,14361,20976,20,1048,OK
100,rectangle,0.5,1,10,true,shuffle,any,52766,16025,22318,20,1115,OK
100,rectangle,0.5,1,10,true,shuffle,unordered,49530,14349,20466,20,1023,OK
100,rectangle,0.5,1,1,false,all,any,59217,14403,10173,20,508,OK
100,rectangle,0.5,1,1,false,all,exact,50789,11515,13079,20,653,OK
100,rectangle,0.5,1,1,false,all,ordered,52778,11655,12740,20,637,OK
100,rectangle,0.5,1,1,false,all,unordered,49831,11124,12540,20,627,OK
100,rectangle,0.5,1,1,false,sel,any,60024,15443,12992,20,649,OK
100,rectangle,0.5,1,1,false,sel,ordered,54089,12112,13399,20,669,OK
100,rectangle,0.5,1,1,false,sel,unordered,49395,11004,13191,20,659,OK
100,rectangle,0.5,1,1,false,shuffle,any,51395,11850,13263,20,663,OK
100,rectangle,0.5,1,1,false,shuffle,unordered,48930,10981,13067,20,653,OK
100,rectangle,0.5,1,1,true,all,any,55387,12378,13955,20,697,OK
100,rectangle,0.5,1,1,true,all,exact,51437,11289,12843,20,642,OK
100,rectangle,0.5,1,1,true,all,ordered,54569,11943,12892,20,644,OK
100,rectangle,0.5,1,1,true,all,unordered,48999,11137,12920,20,646,OK
100,rectangle,0.5,1,1,true,sel,any,54569,12370,12745,20,637,OK
100,rectangle,0.5,1,1,true,sel,ordered,53868,12373,13638,20,681,OK
100,rectangle,0.5,1,1,true,sel,unordered,49674,11075,13257,20,662,OK
100,rectangle,0.5,1,1,true,shuffle,any,52713,12191,22368,20,1118,OK
100,rectangle,0.5,1,1,true,shuffle,unordered,48716,10984,12757,20,637,OK
100,rectangle,0.5,1,20,false,all,any,56623,14516,14921,20,746,OK
100,rectangle,0.5,1,20,false,all,exact,52308,15135,23547,20,1177,OK
100,rectangle,0.5,1,20,false,all,ordered,57416,17000,27654,20,1382,OK
100,rectangle,0.5,1,20,false,all,unordered,50696,15272,27735,20,1386,OK
